,name_last,dob,year,month,day,trimestre,Deporte
21291,Hatem,19920424,1992,4,24,2,Tenis
21293,Waidlich Chaves,19900421,1990,4,21,2,Tenis
21299,Mayer,19900717,1990,7,17,3,Tenis
21301,Jorge,19941109,1994,11,9,4,Tenis
21308,Nunez,19910412,1991,4,12,2,Tenis
21309,Gonzalez Mendez,19920506,1992,5,6,2,Tenis
21310,Pastoors,19890930,1989,9,30,3,Tenis
21311,Lemaitre,19910714,1991,7,14,3,Tenis
21314,Ben Abderrahman,19900914,1990,9,14,3,Tenis
21316,Suarez Zuleta,19910603,1991,6,3,2,Tenis
21322,Tarasov,19921213,1992,12,13,4,Tenis
21324,Torres,19910620,1991,6,20,2,Tenis
21325,Ordeig,19911220,1991,12,20,4,Tenis
21329,Meis,19891121,1989,11,21,4,Tenis
21330,Prokhorenko,19890224,1989,2,24,1,Tenis
21331,Vargas,19920210,1992,2,10,1,Tenis
21344,Nowicki,19910815,1991,8,15,3,Tenis
21354,Horvatinovic,19910119,1991,1,19,1,Tenis
21355,Mirchev,19900919,1990,9,19,3,Tenis
21367,Kailaheimo,19890724,1989,7,24,3,Tenis
21370,Mayagoitia,19940619,1994,6,19,2,Tenis
21374,Gonzalez,19930213,1993,2,13,1,Tenis
21378,Iraola,19900112,1990,1,12,1,Tenis
21379,Machado,19910709,1991,7,9,3,Tenis
21387,Perez Cases,19901125,1990,11,25,4,Tenis
21388,Chargui,19930110,1993,1,10,1,Tenis
21394,Galuppo,19880528,1988,5,28,2,Tenis
21396,Jevtic,19920627,1992,6,27,2,Tenis
21397,Milenkovic,19921013,1992,10,13,4,Tenis
21405,Yuldashev,19920103,1992,1,3,1,Tenis
21416,Van Engelen,19900304,1990,3,4,1,Tenis
21418,Novak,19880925,1988,9,25,3,Tenis
21420,Dutto,19880515,1988,5,15,2,Tenis
21421,Altmann,19861006,1986,10,6,4,Tenis
21424,Martinez,19930112,1993,1,12,1,Tenis
21429,Gonzalez,19940224,1994,2,24,1,Tenis
21430,Yanez,19920512,1992,5,12,2,Tenis
21432,Meletto,19871114,1987,11,14,4,Tenis
21435,Mistreanu,19920820,1992,8,20,3,Tenis
21436,Rohan,19900716,1990,7,16,3,Tenis
21437,Schuhmann,19860527,1986,5,27,2,Tenis
21439,Maril Beltran,19920908,1992,9,8,3,Tenis
21443,Kushnarev,19921228,1992,12,28,4,Tenis
21449,Mazzoli,19930122,1993,1,22,1,Tenis
21450,Biasion,19910622,1991,6,22,2,Tenis
21451,Montoro Gimenez,19861003,1986,10,3,4,Tenis
21460,Sanchez Moruno,19910210,1991,2,10,1,Tenis
21461,Majauskas,19920513,1992,5,13,2,Tenis
21465,Proskura,19920705,1992,7,5,3,Tenis
21470,Claeys,19910711,1991,7,11,3,Tenis
21471,Hradsky,19920221,1992,2,21,1,Tenis
21472,Tubert,19910618,1991,6,18,2,Tenis
21474,Jecan,19880602,1988,6,2,2,Tenis
21476,Seeger,19870402,1987,4,2,2,Tenis
21478,Markov,19940519,1994,5,19,2,Tenis
21479,Odazhyu,19910331,1991,3,31,1,Tenis
21481,Tyntaryov,19910423,1991,4,23,2,Tenis
21483,Petronijevic,19911207,1991,12,7,4,Tenis
21484,Faiman,19921110,1992,11,10,4,Tenis
21485,Zimmermann,19900326,1990,3,26,1,Tenis
21486,Mateev,19920218,1992,2,18,1,Tenis
21494,Hecht,19920521,1992,5,21,2,Tenis
21497,Zito,19910514,1991,5,14,2,Tenis
21500,Akerberg,19871205,1987,12,5,4,Tenis
21506,Drechsler,19920917,1992,9,17,3,Tenis
21507,Lakhno,19880731,1988,7,31,3,Tenis
21508,Moraing,19920620,1992,6,20,2,Tenis
21509,Tymkiw,19900515,1990,5,15,2,Tenis
21510,Vyas,19901215,1990,12,15,4,Tenis
21512,Bada,19921031,1992,10,31,4,Tenis
21513,Eroglu,19890709,1989,7,9,3,Tenis
21514,Coskunol,19911008,1991,10,8,4,Tenis
21515,Karachun,19920203,1992,2,3,1,Tenis
21517,Lorenz,19880428,1988,4,28,2,Tenis
21518,Kokkotas,19920515,1992,5,15,2,Tenis
21520,Aparicio,19910214,1991,2,14,1,Tenis
21529,Muller,19920427,1992,4,27,2,Tenis
21532,Cardenas,19900612,1990,6,12,2,Tenis
21533,Del Granado,19920202,1992,2,2,1,Tenis
21535,Mali,19900224,1990,2,24,1,Tenis
21539,Sosa,19910215,1991,2,15,1,Tenis
21541,Cosma Miranda,19920204,1992,2,4,1,Tenis
21542,Ochieng,19920224,1992,2,24,1,Tenis
21545,Rogar,19900803,1990,8,3,3,Tenis
21547,Martiniano,19920713,1992,7,13,3,Tenis
21554,Bitencourt Pinheiro,19930604,1993,6,4,2,Tenis
21557,Fosado Lopez,19930920,1993,9,20,3,Tenis
21558,Sood,19910220,1991,2,20,1,Tenis
21561,Pancaldi,19930621,1993,6,21,2,Tenis
21562,Ventouris,19910228,1991,2,28,1,Tenis
21565,Fernandez Cantisano,19870410,1987,4,10,2,Tenis
21566,Ljubicic,19910123,1991,1,23,1,Tenis
21567,Geller,19870820,1987,8,20,3,Tenis
21571,Pigossi,19920817,1992,8,17,3,Tenis
21577,Antun,19920703,1992,7,3,3,Tenis
21580,Lanzoni,19881119,1988,11,19,4,Tenis
21588,Gomez,19900226,1990,2,26,1,Tenis
21589,Janke,19910401,1991,4,1,2,Tenis
21590,Nelson,19910821,1991,8,21,3,Tenis
21601,Pippi,19911202,1991,12,2,4,Tenis
21608,Olawepo,19860310,1986,3,10,1,Tenis
21611,Minkin,19861013,1986,10,13,4,Tenis
21619,Ramirez,19911202,1991,12,2,4,Tenis
21622,Sciacca,19911209,1991,12,9,4,Tenis
21630,Mora,19920323,1992,3,23,1,Tenis
21632,Baier,19890422,1989,4,22,2,Tenis
21635,Waase,19930608,1993,6,8,2,Tenis
21636,Castillo,19920331,1992,3,31,1,Tenis
21637,Muadi,19930621,1993,6,21,2,Tenis
21640,Yam,19900310,1990,3,10,1,Tenis
21642,Kuznetsov,19910923,1991,9,23,3,Tenis
21649,Moncada,19871017,1987,10,17,4,Tenis
21652,Fabre,19910105,1991,1,5,1,Tenis
21653,Proell,19900531,1990,5,31,2,Tenis
21658,Belhaj,19910918,1991,9,18,3,Tenis
21661,Wan,19910608,1991,6,8,2,Tenis
21665,Singh Mehta,19940801,1994,8,1,3,Tenis
21667,Sv,19920419,1992,4,19,2,Tenis
21668,Di Scala,19920407,1992,4,7,2,Tenis
21669,Huber,19910101,1991,1,1,1,Tenis
21671,Jha,19920203,1992,2,3,1,Tenis
21673,Golcuklu,19920129,1992,1,29,1,Tenis
21676,Cai,19940705,1994,7,5,3,Tenis
21689,Bisht,19960406,1996,4,6,2,Tenis
21690,Nakireddi,19930303,1993,3,3,1,Tenis
21694,Ulrich,19920610,1992,6,10,2,Tenis
21696,Rossouw,19950504,1995,5,4,2,Tenis
21701,Locatelli,19910308,1991,3,8,1,Tenis
21706,Ivic,19910409,1991,4,9,2,Tenis
21711,Heo,19920213,1992,2,13,1,Tenis
21713,Prando,19920206,1992,2,6,1,Tenis
21715,Lee,19920419,1992,4,19,2,Tenis
21716,Linders,19920113,1992,1,13,1,Tenis
21717,Gonzalez,19930621,1993,6,21,2,Tenis
21719,Lutkowski,19920219,1992,2,19,1,Tenis
21720,Janik,19920423,1992,4,23,2,Tenis
21728,Garcia Gonzalez,19871215,1987,12,15,4,Tenis
21729,Liniger,19900117,1990,1,17,1,Tenis
21732,De Oliveira Vilarinho,19901129,1990,11,29,4,Tenis
21733,Lalami,19920216,1992,2,16,1,Tenis
21737,Moreau,19870716,1987,7,16,3,Tenis
21743,Zhang,19910122,1991,1,22,1,Tenis
21745,Grifol,19900817,1990,8,17,3,Tenis
21746,Ordonez,19911028,1991,10,28,4,Tenis
21748,Orradre,19920223,1992,2,23,1,Tenis
21754,Brinkman,19920625,1992,6,25,2,Tenis
21756,Ollert,19921125,1992,11,25,4,Tenis
21765,Moyano,19901107,1990,11,7,4,Tenis
21776,Orlinski,19920730,1992,7,30,3,Tenis
21777,Nickel,19910906,1991,9,6,3,Tenis
21778,Simagin,19911114,1991,11,14,4,Tenis
21784,Klobusovsky,19900412,1990,4,12,2,Tenis
21792,Hessler,19930512,1993,5,12,2,Tenis
21795,Chavez,19920325,1992,3,25,1,Tenis
21805,Zunic,19920620,1992,6,20,2,Tenis
21808,Pamminger,19921115,1992,11,15,4,Tenis
21811,Gulbinovic,19920604,1992,6,4,2,Tenis
21814,Zubko,19930309,1993,3,9,1,Tenis
21816,Almada,19940302,1994,3,2,1,Tenis
21817,Tanasugarn,19931225,1993,12,25,4,Tenis
21818,Fomine,19910327,1991,3,27,1,Tenis
21833,Stillitano,19861007,1986,10,7,4,Tenis
21837,Ghio,19910528,1991,5,28,2,Tenis
21838,Zucca,19920411,1992,4,11,2,Tenis
21839,Chaki,19860526,1986,5,26,2,Tenis
21846,Pasareanu,19930501,1993,5,1,2,Tenis
21849,Luisi,19891104,1989,11,4,4,Tenis
21850,Cetinel,19930706,1993,7,6,3,Tenis
21851,Hilelis,19920210,1992,2,10,1,Tenis
21852,Reyes,19940317,1994,3,17,1,Tenis
21857,Alamdar,19931024,1993,10,24,4,Tenis
21862,Kadry,19911001,1991,10,1,4,Tenis
21863,Al Abdullah,19901109,1990,11,9,4,Tenis
21870,Wikberg,19930920,1993,9,20,3,Tenis
21875,Kapric,19940824,1994,8,24,3,Tenis
21877,Cacace,19930102,1993,1,2,1,Tenis
21884,Al Barwani,19910523,1991,5,23,2,Tenis
21886,Bohamad,19910501,1991,5,1,2,Tenis
21889,Sato,19890805,1989,8,5,3,Tenis
21891,Kiziltuna,19910606,1991,6,6,2,Tenis
21893,Ferreira,19910306,1991,3,6,1,Tenis
21897,Khabibulin,19950802,1995,8,2,3,Tenis
21900,Omoile,19930612,1993,6,12,2,Tenis
21912,Gonzalez Tarrio,19921127,1992,11,27,4,Tenis
21913,Gonzalez Tarrio,19941012,1994,10,12,4,Tenis
21919,Masar,19920710,1992,7,10,3,Tenis
21920,Voscek,19920811,1992,8,11,3,Tenis
21922,Encinas,19941006,1994,10,6,4,Tenis
21923,Parada,19911009,1991,10,9,4,Tenis
21927,Senolsun,19930609,1993,6,9,2,Tenis
21928,Tleshov,19921023,1992,10,23,4,Tenis
21930,Tolentino,19870116,1987,1,16,1,Tenis
21931,Huber,19930812,1993,8,12,3,Tenis
21933,Saulo,19901003,1990,10,3,4,Tenis
21935,Maciel,19940806,1994,8,6,3,Tenis
21937,Galleguillos,19950904,1995,9,4,3,Tenis
21942,Belfort Otero,19941118,1994,11,18,4,Tenis
21944,Tenreiro,19950409,1995,4,9,2,Tenis
21945,Raga Simoes,19931031,1993,10,31,4,Tenis
21946,Fossi,19941124,1994,11,24,4,Tenis
21948,Vallebuona,19920706,1992,7,6,3,Tenis
21949,Moyano,19871211,1987,12,11,4,Tenis
21950,Anegon,19920922,1992,9,22,3,Tenis
21954,Yumuang,19940203,1994,2,3,1,Tenis
21956,Williams,19921105,1992,11,5,4,Tenis
21957,Lee,19920602,1992,6,2,2,Tenis
21965,Razzeto,19930609,1993,6,9,2,Tenis
21971,Ramirez Rodriguez,19930331,1993,3,31,1,Tenis
21973,Fernandez,19930426,1993,4,26,2,Tenis
21974,Osintsev,19920121,1992,1,21,1,Tenis
21985,Liska,19910422,1991,4,22,2,Tenis
21990,Nunes,19900708,1990,7,8,3,Tenis
21993,Ortega,19890210,1989,2,10,1,Tenis
21995,Tao,19940219,1994,2,19,1,Tenis
21999,Manresa Canabate,19920531,1992,5,31,2,Tenis
22010,Sablic,19920614,1992,6,14,2,Tenis
22011,Setic,19890210,1989,2,10,1,Tenis
22013,Ferretti,19910619,1991,6,19,2,Tenis
22019,Mateus Rubiano,19940221,1994,2,21,1,Tenis
22020,Brand,19940104,1994,1,4,1,Tenis
22022,Boelhouwer,19910403,1991,4,3,2,Tenis
22024,Ramazzini,19940104,1994,1,4,1,Tenis
22028,Dolgosheyev,19901121,1990,11,21,4,Tenis
22031,Singh,19880102,1988,1,2,1,Tenis
22034,Mihaescu,19940413,1994,4,13,2,Tenis
22036,De Waard,19910505,1991,5,5,2,Tenis
22040,Dyakonov,19930925,1993,9,25,3,Tenis
22041,Lazutin,19940422,1994,4,22,2,Tenis
22042,Evtimyev,19941105,1994,11,5,4,Tenis
22045,Vega Cayuela,19920214,1992,2,14,1,Tenis
22046,Senolsun,19951031,1995,10,31,4,Tenis
22047,Yadav,19940821,1994,8,21,3,Tenis
22048,Romero,19921002,1992,10,2,4,Tenis
22052,Rajput,19910805,1991,8,5,3,Tenis
22053,Biosca Girvent,19940201,1994,2,1,1,Tenis
22055,Popko,19961024,1996,10,24,4,Tenis
22056,Oliveira,19941111,1994,11,11,4,Tenis
22058,Britto,19930623,1993,6,23,2,Tenis
22059,Yim Kim,19941009,1994,10,9,4,Tenis
22060,Guerreno,19930513,1993,5,13,2,Tenis
22064,Gleeson,19930518,1993,5,18,2,Tenis
22072,Dinc,19950531,1995,5,31,2,Tenis
22073,Quinti,19880510,1988,5,10,2,Tenis
22079,Ezer,19900203,1990,2,3,1,Tenis
22080,Belmati,19930423,1993,4,23,2,Tenis
22081,Derbani,19940112,1994,1,12,1,Tenis
22082,Jung,19931014,1993,10,14,4,Tenis
22083,Kim,19861022,1986,10,22,4,Tenis
22084,Yuldashev,19950106,1995,1,6,1,Tenis
22087,Mendieta,19910822,1991,8,22,3,Tenis
22088,Reznik,19940517,1994,5,17,2,Tenis
22089,Prokop,19931008,1993,10,8,4,Tenis
22090,Dzhavakian,19930507,1993,5,7,2,Tenis
22091,Wirths,19930320,1993,3,20,1,Tenis
22092,Luesantia,19940425,1994,4,25,2,Tenis
22094,Korshunov,19941111,1994,11,11,4,Tenis
22095,Saitmukhamedov,19940819,1994,8,19,3,Tenis
22096,Sandu,19880404,1988,4,4,2,Tenis
22097,Erimicioiu,19930623,1993,6,23,2,Tenis
22098,Rotariu,19930721,1993,7,21,3,Tenis
22110,Franken,19960805,1996,8,5,3,Tenis
22118,Carrizo,19920907,1992,9,7,3,Tenis
22127,Marjanovic,19940531,1994,5,31,2,Tenis
22129,Porcic,19940724,1994,7,24,3,Tenis
22130,Marinkovic,19930606,1993,6,6,2,Tenis
22131,Moj,19910524,1991,5,24,2,Tenis
22132,Howe,19920226,1992,2,26,1,Tenis
22133,Hadrava,19930222,1993,2,22,1,Tenis
22134,Soltyka,19931003,1993,10,3,4,Tenis
22135,Savadi,19910210,1991,2,10,1,Tenis
22136,Lam,19910602,1991,6,2,2,Tenis
22139,Chawla,19920323,1992,3,23,1,Tenis
22140,Hachiya,19930118,1993,1,18,1,Tenis
22143,Williams,19921209,1992,12,9,4,Tenis
22148,Mannapov,19950421,1995,4,21,2,Tenis
22152,Bisht,19930209,1993,2,9,1,Tenis
22160,Anghel,19920417,1992,4,17,2,Tenis
22174,Dojas,19940111,1994,1,11,1,Tenis
22178,Trifonov,19930317,1993,3,17,1,Tenis
22179,Ristovski,19920105,1992,1,5,1,Tenis
22181,Hendrawan,19950731,1995,7,31,3,Tenis
22182,Wijaya,19931228,1993,12,28,4,Tenis
22186,Rahman,19950524,1995,5,24,2,Tenis
22191,Khatter,19900305,1990,3,5,1,Tenis
22196,Builes,19931214,1993,12,14,4,Tenis
22197,Stiefelmeyer,19920229,1992,2,29,1,Tenis
22198,Storme,19941213,1994,12,13,4,Tenis
22199,Merckx,19931004,1993,10,4,4,Tenis
22200,Salvi,19900926,1990,9,26,3,Tenis
22201,Willis,19910909,1991,9,9,3,Tenis
22202,Fiacan,19940329,1994,3,29,1,Tenis
22205,Apostu,19940108,1994,1,8,1,Tenis
22213,Hassanov,19960907,1996,9,7,3,Tenis
22215,Muhammad,19940306,1994,3,6,1,Tenis
22219,Coutinho,19960312,1996,3,12,1,Tenis
22222,Trecakov,19930616,1993,6,16,2,Tenis
22223,Ristic,19930523,1993,5,23,2,Tenis
22224,Ochotta,19930305,1993,3,5,1,Tenis
22226,Davidian,19940403,1994,4,3,2,Tenis
22231,Penaloza,19950401,1995,4,1,2,Tenis
22236,Espinola,19931225,1993,12,25,4,Tenis
22237,Kononov,19920731,1992,7,31,3,Tenis
22244,Nogueira,19941230,1994,12,30,4,Tenis
22249,Komarov,19911231,1991,12,31,4,Tenis
22250,Torres Zea,19931119,1993,11,19,4,Tenis
22252,Cabezas,19950812,1995,8,12,3,Tenis
22253,Poskocil,19890527,1989,5,27,2,Tenis
22254,Morbitzer,19930124,1993,1,24,1,Tenis
22265,Levandi,19920622,1992,6,22,2,Tenis
22266,Poboril,19870127,1987,1,27,1,Tenis
22270,Merone,19900127,1990,1,27,1,Tenis
22271,Noce,19951029,1995,10,29,4,Tenis
22272,Pavlov,19950804,1995,8,4,3,Tenis
22273,Radziukynas,19950507,1995,5,7,2,Tenis
22275,Van De Zandschulp,19951004,1995,10,4,4,Tenis
22276,Tjin A Ton,19930707,1993,7,7,3,Tenis
22279,Siekierczak,19931120,1993,11,20,4,Tenis
22280,Cabral,19900606,1990,6,6,2,Tenis
22281,Zednik,19930105,1993,1,5,1,Tenis
22283,Ursu,19941010,1994,10,10,4,Tenis
22285,Volkov,19930604,1993,6,4,2,Tenis
22287,Daljev,19920223,1992,2,23,1,Tenis
22288,Jandric,19940902,1994,9,2,3,Tenis
22293,De Leon Elias,19941202,1994,12,2,4,Tenis
22294,Mosquera Perez,19920709,1992,7,9,3,Tenis
22296,Laleli,19941106,1994,11,6,4,Tenis
22297,Coker,19920814,1992,8,14,3,Tenis
22298,Deviatiarov,19940419,1994,4,19,2,Tenis
22302,Srkala,19930211,1993,2,11,1,Tenis
22303,Simon,19930910,1993,9,10,3,Tenis
22305,Karapetyan,19930907,1993,9,7,3,Tenis
22307,Bublik,19970617,1997,6,17,2,Tenis
22309,Rojas,19941126,1994,11,26,4,Tenis
22310,Sanchez,19940715,1994,7,15,3,Tenis
22312,Pineda,19880428,1988,4,28,2,Tenis
22313,Perez,19910930,1991,9,30,3,Tenis
22318,Pini,19940720,1994,7,20,3,Tenis
22323,Du Toit,19940415,1994,4,15,2,Tenis
22326,Danes,19931106,1993,11,6,4,Tenis
22329,Negritu,19940321,1994,3,21,1,Tenis
22330,Hirschmueller,19930311,1993,3,11,1,Tenis
22333,Fuzio,19880115,1988,1,15,1,Tenis
22334,Campo,19930804,1993,8,4,3,Tenis
22336,Zeleny,19910829,1991,8,29,3,Tenis
22339,Berbegal Moreno,19940504,1994,5,4,2,Tenis
22343,Hromic,19931230,1993,12,30,4,Tenis
22346,Saraiva,19930806,1993,8,6,3,Tenis
22347,Valverde,19930315,1993,3,15,1,Tenis
22348,Silva,19890130,1989,1,30,1,Tenis
22356,Gal,19940713,1994,7,13,3,Tenis
22357,Ganzi,19920227,1992,2,27,1,Tenis
22360,Shaked,19950408,1995,4,8,2,Tenis
22363,Cadena,19940609,1994,6,9,2,Tenis
22364,Prieto,19900323,1990,3,23,1,Tenis
22369,Schulte,19890410,1989,4,10,2,Tenis
22370,Obert,19950319,1995,3,19,1,Tenis
22371,Maccari,19940207,1994,2,7,1,Tenis
22372,Di Ianni,19910813,1991,8,13,3,Tenis
22375,Gueven,19960407,1996,4,7,2,Tenis
22377,Khabiyev,19880108,1988,1,8,1,Tenis
22384,Cacace,19930926,1993,9,26,3,Tenis
22386,Komati,19950225,1995,2,25,1,Tenis
22397,Ahuja,19911107,1991,11,7,4,Tenis
22398,Bensakhar,19931001,1993,10,1,4,Tenis
22400,Djellal,19930331,1993,3,31,1,Tenis
22401,Baraldi Marcos,19860710,1986,7,10,3,Tenis
22405,Gaete,19921025,1992,10,25,4,Tenis
22413,Barbieri De Peray,19940211,1994,2,11,1,Tenis
22418,Matute,19911228,1991,12,28,4,Tenis
22420,Pitra,19930214,1993,2,14,1,Tenis
22424,Anand,19940903,1994,9,3,3,Tenis
22425,Srivastava,19900729,1990,7,29,3,Tenis
22426,Sharma,19920113,1992,1,13,1,Tenis
22427,Phogat,19881001,1988,10,1,4,Tenis
22431,Tang,19950920,1995,9,20,3,Tenis
22438,Abdullah,19920908,1992,9,8,3,Tenis
22439,Shahidipour,19900209,1990,2,9,1,Tenis
22442,Saini,19920812,1992,8,12,3,Tenis
22444,Dehghani,19890410,1989,4,10,2,Tenis
22445,Aleyasin,19880811,1988,8,11,3,Tenis
22457,Mandujano,19930114,1993,1,14,1,Tenis
22462,Ueltzhoeffer,19940926,1994,9,26,3,Tenis
22467,Ayala Hernandez,19950509,1995,5,9,2,Tenis
22473,Matsuzaki,19930830,1993,8,30,3,Tenis
22475,Ng,19950114,1995,1,14,1,Tenis
22489,Michshenko,19971209,1997,12,9,4,Tenis
22490,Soltoianu,19931004,1993,10,4,4,Tenis
22493,Kempen,19941111,1994,11,11,4,Tenis
22495,Galindo,19940627,1994,6,27,2,Tenis
22496,Bodhidatta,19930603,1993,6,3,2,Tenis
22502,Nagyi,19911117,1991,11,17,4,Tenis
22503,Valent,19950515,1995,5,15,2,Tenis
22504,Pacifico,19910222,1991,2,22,1,Tenis
22506,Zhong,19970319,1997,3,19,1,Tenis
22507,Shen,19950108,1995,1,8,1,Tenis
22508,Pedrosa,19930314,1993,3,14,1,Tenis
22510,Ly,19970225,1997,2,25,1,Tenis
22512,Faber,19940407,1994,4,7,2,Tenis
22513,Paz,19950104,1995,1,4,1,Tenis
22514,Barros,19940519,1994,5,19,2,Tenis
22516,Perez Bacigalupo,19931203,1993,12,3,4,Tenis
22517,Goles Babic,19940827,1994,8,27,3,Tenis
22519,Djillali Ayad,19930106,1993,1,6,1,Tenis
22520,Fouche,19930506,1993,5,6,2,Tenis
22523,Panoulas,19940210,1994,2,10,1,Tenis
22526,Keisidis,19921020,1992,10,20,4,Tenis
22533,Steiner,19930328,1993,3,28,1,Tenis
22540,Qaed,19940715,1994,7,15,3,Tenis
22541,Almosawi,19940517,1994,5,17,2,Tenis
22551,Torre,19941018,1994,10,18,4,Tenis
22561,Merunka,19941004,1994,10,4,4,Tenis
22567,Kovalyov,19890311,1989,3,11,1,Tenis
22569,Ovil,19961020,1996,10,20,4,Tenis
22570,Prokop,19930216,1993,2,16,1,Tenis
22572,Szekely,19950222,1995,2,22,1,Tenis
22574,Fifea,19940422,1994,4,22,2,Tenis
22577,Naji,19951227,1995,12,27,4,Tenis
22578,Benamar,19880104,1988,1,4,1,Tenis
22580,Mouline,19950314,1995,3,14,1,Tenis
22594,Prabodh,19950108,1995,1,8,1,Tenis
22597,Moritani,19940812,1994,8,12,3,Tenis
22598,Numajiri,19950925,1995,9,25,3,Tenis
22609,Aramburu Contreras,19940321,1994,3,21,1,Tenis
22610,Castillo Gamarra,19951219,1995,12,19,4,Tenis
22611,Torres,19930108,1993,1,8,1,Tenis
22612,Merino,19920831,1992,8,31,3,Tenis
22613,Stiglich,19900903,1990,9,3,3,Tenis
22614,Todaro,19890630,1989,6,30,2,Tenis
22617,Schneider,19951210,1995,12,10,4,Tenis
22623,Neubau,19940822,1994,8,22,3,Tenis
22624,Kovalenko,19940629,1994,6,29,2,Tenis
22626,Photiades,19930417,1993,4,17,2,Tenis
22627,Verbis,19890819,1989,8,19,3,Tenis
22630,Stoynev,19870216,1987,2,16,1,Tenis
22631,Sloane,19930228,1993,2,28,1,Tenis
22633,Garcia Crespo,19920929,1992,9,29,3,Tenis
22635,Cassimiro,19930817,1993,8,17,3,Tenis
22639,Machado,19941116,1994,11,16,4,Tenis
22644,Willems,19930121,1993,1,21,1,Tenis
22646,Varillas,19951006,1995,10,6,4,Tenis
22648,Cornejo Pacheco,19940215,1994,2,15,1,Tenis
22651,Osterling,19950207,1995,2,7,1,Tenis
22652,Pop,19940909,1994,9,9,3,Tenis
22656,Bizjak,19940412,1994,4,12,2,Tenis
22659,Turosienski,19941010,1994,10,10,4,Tenis
22661,Gonzalez Carrasco,19940218,1994,2,18,1,Tenis
22669,Nureev,19930212,1993,2,12,1,Tenis
23703,Bishnoi,19860607,1986,6,7,2,Tenis
23704,Siwach,19861031,1986,10,31,4,Tenis
23705,Ludi,19871218,1987,12,18,4,Tenis
23708,Hristov,19860105,1986,1,5,1,Tenis
23719,Beran,19951127,1995,11,27,4,Tenis
23720,Kylar,19940926,1994,9,26,3,Tenis
23724,Carvajal Torres,19980320,1998,3,20,1,Tenis
23726,Zuluaga Gaviria,19960121,1996,1,21,1,Tenis
23728,Buritica,19950120,1995,1,20,1,Tenis
23730,Ceron,19941103,1994,11,3,4,Tenis
23731,Sierra Gomez,19940513,1994,5,13,2,Tenis
23732,Galan,19960618,1996,6,18,2,Tenis
23734,Marino,19950115,1995,1,15,1,Tenis
23739,Aignasse,19901229,1990,12,29,4,Tenis
23743,Bots,19881024,1988,10,24,4,Tenis
23748,Zabirov,19951210,1995,12,10,4,Tenis
23750,Javakhishvili,19951023,1995,10,23,4,Tenis
23752,Haider,19920204,1992,2,4,1,Tenis
23753,Novodomec,19930123,1993,1,23,1,Tenis
23754,Haeusler,19931111,1993,11,11,4,Tenis
23756,Hirschmann,19920609,1992,6,9,2,Tenis
23759,Kargl,19860514,1986,5,14,2,Tenis
23761,Baev,19930124,1993,1,24,1,Tenis
23762,Geens,19960311,1996,3,11,1,Tenis
23764,Loosvelt,19950814,1995,8,14,3,Tenis
23765,Zynga,19911021,1991,10,21,4,Tenis
23767,Homs,19920327,1992,3,27,1,Tenis
23769,Mercuri,19940209,1994,2,9,1,Tenis
23770,Hinnisdaels,19950320,1995,3,20,1,Tenis
23784,Jaloviec,19940121,1994,1,21,1,Tenis
23785,Herzan,19950623,1995,6,23,2,Tenis
23786,Gakhov,19961104,1996,11,4,4,Tenis
23790,Leskinen,19930831,1993,8,31,3,Tenis
23791,Kerner,19941122,1994,11,22,4,Tenis
23796,Oliveira,19950217,1995,2,17,1,Tenis
23801,Py,19950509,1995,5,9,2,Tenis
23803,Vaculik,19930402,1993,4,2,2,Tenis
23805,Choinski,19960610,1996,6,10,2,Tenis
23807,Bartels,19921206,1992,12,6,4,Tenis
23813,Jaensch Mueller,19940213,1994,2,13,1,Tenis
23814,Staschen,19940906,1994,9,6,3,Tenis
23815,Dittmer,19910311,1991,3,11,1,Tenis
23818,Abt,19871122,1987,11,22,4,Tenis
23820,Pontoglio,19920702,1992,7,2,3,Tenis
23823,Thurau,19950129,1995,1,29,1,Tenis
23828,Galoppini,19941024,1994,10,24,4,Tenis
23835,Massara,19950916,1995,9,16,3,Tenis
23837,Kalambay,19921030,1992,10,30,4,Tenis
23839,Martin,19921020,1992,10,20,4,Tenis
23845,Maturi,19920829,1992,8,29,3,Tenis
23849,Antunes Rodrigues,19950515,1995,5,15,2,Tenis
23854,Soria Forcada,19950312,1995,3,12,1,Tenis
23856,Azevedo Silva,19950320,1995,3,20,1,Tenis
23859,Reami Da Cunha,19920301,1992,3,1,1,Tenis
23862,Da Silva Ramos,19961023,1996,10,23,4,Tenis
23865,Khaldeev,19940906,1994,9,6,3,Tenis
23866,Andrienko,19950207,1995,2,7,1,Tenis
23868,Oganesyan,19950210,1995,2,10,1,Tenis
23871,Tuna,19950330,1995,3,30,1,Tenis
23874,Batra,19970404,1997,4,4,2,Tenis
23876,Pradhan,19911207,1991,12,7,4,Tenis
23877,Adavelly,19951208,1995,12,8,4,Tenis
23878,Duarte,19940928,1994,9,28,3,Tenis
23885,Suluste,19930526,1993,5,26,2,Tenis
23888,Polyakov,19930527,1993,5,27,2,Tenis
23889,Attrice,19930904,1993,9,4,3,Tenis
23891,Dorsemaine,19901107,1990,11,7,4,Tenis
23892,Lazdins,19970409,1997,4,9,2,Tenis
23896,Riondy,19920223,1992,2,23,1,Tenis
23898,Hemery,19950128,1995,1,28,1,Tenis
23901,Grinberg,19940627,1994,6,27,2,Tenis
23902,Seyler,19950727,1995,7,27,3,Tenis
